ccu_code,regime,mapping_code,candidate_rank,hs6_code,national_tariff_code,tariff_description,duty_rate,sst_rate,verification_status,effective_from,effective_to,source_code,locator_type,locator_value
CCU-SUSPENSION-LEAF-SPRING,RCEP,MAP-MY-RCEP-2026-SUSPENSION-LEAF-SPRING-7320101100,1,732010,7320101100,- - - Suitable for use on motor vehicles of headin,0.04500000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-732010-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=732010; find_item=yes
CCU-TRACTION-INVERTER,ACFTA,MAP-MY-ACFTA-2026-CCU-TRACTION-INVERTER-8504404000,1,850440,8504404000,Inverters,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-850440-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 850440; RATE_2026
CCU-TRACTION-INVERTER,MFN,MAP-MY-MFN-CCU-TRACTION-INVERTER-8504404000-R1,1,850440,8504404000,Inverters,0E-8,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-850440-20260728,PORTAL_POST_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=850440; find_item=yes
CCU-TRACTION-INVERTER,RCEP,MAP-MY-RCEP-2026-CCU-TRACTION-INVERTER-8504404000,1,850440,8504404000,Inverters,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-850440-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 850440; RATE_2026
CCU-TRACTION-MOTOR,ACFTA,MAP-MY-ACFTA-2026-CCU-TRACTION-MOTOR-8501521200,1,850152,8501521200,Of a kind used for vehicles in Chapter 87; output exceeding 750 W but not exceeding 1 kW,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-850152-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,ACFTA,MAP-MY-ACFTA-2026-CCU-TRACTION-MOTOR-8501522200,1,850152,8501522200,Of a kind used for vehicles in Chapter 87; output exceeding 1 kW but not exceeding 37.5 kW,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-850152-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,ACFTA,MAP-MY-ACFTA-2026-CCU-TRACTION-MOTOR-8501523200,1,850152,8501523200,Of a kind used for vehicles in Chapter 87; output exceeding 37.5 kW but not exceeding 75 kW,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-850152-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,ACFTA,MAP-MY-ACFTA-2026-CCU-TRACTION-MOTOR-8501531000,2,850153,8501531000,Of a kind used for vehicles in Chapter 87; output exceeding 75 kW,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-850153-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 850153; RATE_2026
CCU-TRACTION-MOTOR,MFN,MAP-MY-MFN-CCU-TRACTION-MOTOR-8501521200-R1,1,850152,8501521200,Output exceeding 750 W but not exceeding 1 kW; of a kind used for vehicles in Chapter 87,0.15000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1074-1075, heading 8501.52"
CCU-TRACTION-MOTOR,MFN,MAP-MY-MFN-CCU-TRACTION-MOTOR-8501522200-R1,1,850152,8501522200,Output exceeding 1 kW but not exceeding 37.5 kW; of a kind used for vehicles in Chapter 87,0.15000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1074-1075, heading 8501.52"
CCU-TRACTION-MOTOR,MFN,MAP-MY-MFN-CCU-TRACTION-MOTOR-8501523200-R1,1,850152,8501523200,Output exceeding 37.5 kW but not exceeding 75 kW; of a kind used for vehicles in Chapter 87,0.15000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1074-1075, heading 8501.52"
CCU-TRACTION-MOTOR,MFN,MAP-MY-MFN-CCU-TRACTION-MOTOR-8501531000-R1,2,850153,8501531000,Output exceeding 75 kW; of a kind used for vehicles in Chapter 87,0E-8,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1074-1075, heading 8501.52"
CCU-TRACTION-MOTOR,RCEP,MAP-MY-RCEP-2026-CCU-TRACTION-MOTOR-8501521900,1,850152,8501521900,Other; output exceeding 750 W but not exceeding 1 kW,0.13600000,,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-850152-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,RCEP,MAP-MY-RCEP-2026-CCU-TRACTION-MOTOR-8501522900,1,850152,8501522900,Other; output exceeding 1 kW but not exceeding 37.5 kW,0.13600000,,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-850152-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,RCEP,MAP-MY-RCEP-2026-CCU-TRACTION-MOTOR-8501523900,1,850152,8501523900,Other; output exceeding 37.5 kW but not exceeding 75 kW,0.13600000,,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-850152-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 850152; RATE_2026
CCU-TRACTION-MOTOR,RCEP,MAP-MY-RCEP-2026-CCU-TRACTION-MOTOR-8501530000,2,850153,8501530000,Of an output exceeding 75 kW,0E-8,,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-850153-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 850153; RATE_2026
CCU-VEHICLE-AC-COMPRESSOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-AC-COMPRESSOR-8414304000,1,841430,8414304000,"- - With a refrigeration capacity exceeding 21.10 kW, or with a displacement per revolution of 220 cc or more",0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-AC-COMPRESSOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-AC-COMPRESSOR-8414309000,1,841430,8414309000,- - Other,0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-AC-COMPRESSOR,MFN,MAP-MY-PDK2025-MFN-8414304000,1,841430,8414304000,Refrigeration capacity exceeding 21.10 kW or displacement at least 220 cc/rev,0E-8,0.05,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841430-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-AC-COMPRESSOR,MFN,MAP-MY-PDK2025-MFN-8414309000,1,841430,8414309000,Other refrigerating compressors,0E-8,0.05,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841430-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-AC-COMPRESSOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-AC-COMPRESSOR-8414304000,1,841430,8414304000,- - With a refrigeration capacity exceeding 21.10,0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-AC-COMPRESSOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-AC-COMPRESSOR-8414309000,1,841430,8414309000,- - Other,0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841430; find_item=yes
CCU-VEHICLE-ALTERNATOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-ALTERNATOR-8511502100,1,851150,8511502100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-ALTERNATOR-8511503200,1,851150,8511503200,"- - - For engines of vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-ALTERNATOR-8511509100,1,851150,8511509100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,MFN,MAP-MY-PDK2025-MFN-VEHICLE-ALTERNATOR-8511502100,1,851150,8511502100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851150-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,MFN,MAP-MY-PDK2025-MFN-VEHICLE-ALTERNATOR-8511503200,1,851150,8511503200,"- - - For engines of vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851150-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,MFN,MAP-MY-PDK2025-MFN-VEHICLE-ALTERNATOR-8511509100,1,851150,8511509100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851150-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-ALTERNATOR-8511502100,1,851150,8511502100,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-ALTERNATOR-8511503200,1,851150,8511503200,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-ALTERNATOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-ALTERNATOR-8511509100,1,851150,8511509100,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851150-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851150; find_item=yes
CCU-VEHICLE-BUMPER,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-BUMPER-8708109000,1,870810,8708109000,- - Other,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870810-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870810; find_item=yes
CCU-VEHICLE-BUMPER,MFN,MAP-MY-PDK2025-MFN-8708109000,1,870810,8708109000,Other bumpers and parts thereof,0.25000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-870810-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870810; find_item=yes
CCU-VEHICLE-BUMPER,RCEP,MAP-MY-RCEP-2026-VEHICLE-BUMPER-8708109000,1,870810,8708109000,- - Other,0.22700000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870810-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870810; find_item=yes
CCU-VEHICLE-CLUTCH,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-CLUTCH-8708936000,1,870893,8708936000,- - - For vehicles of heading 87.03,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870893-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870893; find_item=yes
CCU-VEHICLE-CLUTCH,MFN,MAP-MY-PDK2025-MFN-VEHICLE-CLUTCH-8708936000,1,870893,8708936000,- - - For vehicles of heading 87.03,0.25000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-870893-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870893; find_item=yes
CCU-VEHICLE-CLUTCH,RCEP,MAP-MY-RCEP-2026-VEHICLE-CLUTCH-8708936000,1,870893,8708936000,- - - For vehicles of heading 87.03,0.22700000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870893-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870893; find_item=yes
CCU-VEHICLE-CONTROL-ECU,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-CONTROL-ECU-8537109900,1,853710,8537109900,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-853710-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=853710; find_item=yes
CCU-VEHICLE-CONTROL-ECU,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-CONTROL-ECU-9032899000,2,903289,9032899000,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-903289-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=903289; find_item=yes
CCU-VEHICLE-CONTROL-ECU,MFN,MAP-MY-PDK2025-MFN-VEHICLE-CONTROL-ECU-8537109900,1,853710,8537109900,- - - Other,0.15000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-853710-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=853710; find_item=yes
CCU-VEHICLE-CONTROL-ECU,MFN,MAP-MY-PDK2025-MFN-VEHICLE-CONTROL-ECU-9032899000,2,903289,9032899000,- - - Other,0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-903289-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=903289; find_item=yes
CCU-VEHICLE-CONTROL-ECU,RCEP,MAP-MY-RCEP-2026-VEHICLE-CONTROL-ECU-8537109900,1,853710,8537109900,- - - Other,0.10700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-853710-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=853710; find_item=yes
CCU-VEHICLE-CONTROL-ECU,RCEP,MAP-MY-RCEP-2026-VEHICLE-CONTROL-ECU-9032899000,2,903289,9032899000,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-903289-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=903289; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-COOLANT-PUMP-8413304000,1,841330,8413304000,"- - Water pumps of a kind used for engines of motor vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841330-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841330; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-COOLANT-PUMP-8413811300,2,841381,8413811300,"- - - Water pumps with a flow rate not exceeding 8,000 m3/h, electrically operated",0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841381-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841381; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,MFN,MAP-MY-PDK2025-MFN-VEHICLE-COOLANT-PUMP-8413304000,1,841330,8413304000,"- - Water pumps of a kind used for engines of motor vehicles of heading 87.02, 87.03 or 87.04",0.25000000,0.05,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841330-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841330; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,MFN,MAP-MY-PDK2025-MFN-VEHICLE-COOLANT-PUMP-8413811300,2,841381,8413811300,"- - - Water pumps with a flow rate not exceeding 8,000 m3/h, electrically operated",0E-8,0.05,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841381-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841381; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,RCEP,MAP-MY-RCEP-2026-VEHICLE-COOLANT-PUMP-8413304000,1,841330,8413304000,- - Water pumps of a kind used for engines of moto,0.12500000,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841330-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841330; find_item=yes
CCU-VEHICLE-COOLANT-PUMP,RCEP,MAP-MY-RCEP-2026-VEHICLE-COOLANT-PUMP-8413811300,2,841381,8413811300,- - - Water pumps with a flow rate not exceeding 8,0E-8,0.05,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841381-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841381; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-DOOR-ASSEMBLY-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-DOOR-ASSEMBLY-8708299500,1,870829,8708299500,- - - - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-DOOR-ASSEMBLY-8708299800,1,870829,8708299800,- - - - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,MFN,MAP-MY-PDK2025-MFN-VEHICLE-DOOR-ASSEMBLY-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,MFN,MAP-MY-PDK2025-MFN-VEHICLE-DOOR-ASSEMBLY-8708299500,1,870829,8708299500,- - - - - Other,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,MFN,MAP-MY-PDK2025-MFN-VEHICLE-DOOR-ASSEMBLY-8708299800,1,870829,8708299800,- - - - - Other,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,RCEP,MAP-MY-RCEP-2026-VEHICLE-DOOR-ASSEMBLY-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,RCEP,MAP-MY-RCEP-2026-VEHICLE-DOOR-ASSEMBLY-8708299500,1,870829,8708299500,- - - - - Other,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-DOOR-ASSEMBLY,RCEP,MAP-MY-RCEP-2026-VEHICLE-DOOR-ASSEMBLY-8708299800,1,870829,8708299800,- - - - - Other,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-FENDER-PANEL-8708299300,1,870829,8708299300,- - - - - Interior trim fittings; mudguards,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-FENDER-PANEL-8708299600,1,870829,8708299600,- - - - - Interior trim fittings; mudguards,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,MFN,MAP-MY-PDK2025-MFN-VEHICLE-FENDER-PANEL-8708299300,1,870829,8708299300,- - - - - Interior trim fittings; mudguards,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,MFN,MAP-MY-PDK2025-MFN-VEHICLE-FENDER-PANEL-8708299600,1,870829,8708299600,- - - - - Interior trim fittings; mudguards,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,RCEP,MAP-MY-RCEP-2026-VEHICLE-FENDER-PANEL-8708299300,1,870829,8708299300,- - - - - Interior trim fittings; mudguards,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FENDER-PANEL,RCEP,MAP-MY-RCEP-2026-VEHICLE-FENDER-PANEL-8708299600,1,870829,8708299600,- - - - - Interior trim fittings; mudguards,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-FUEL-TANK,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-FUEL-TANK-8708991100,1,870899,8708991100,- - - - Unassembled fuel tanks; engine brackets,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-FUEL-TANK-8708992100,1,870899,8708992100,- - - - - Fuel tanks,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-FUEL-TANK-8708999100,1,870899,8708999100,- - - - Unassembled fuel tanks; engine brackets,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,MFN,MAP-MY-PDK2025-MFN-VEHICLE-FUEL-TANK-8708991100,1,870899,8708991100,- - - - Unassembled fuel tanks; engine brackets,0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870899-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,MFN,MAP-MY-PDK2025-MFN-VEHICLE-FUEL-TANK-8708992100,1,870899,8708992100,- - - - - Fuel tanks,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870899-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,MFN,MAP-MY-PDK2025-MFN-VEHICLE-FUEL-TANK-8708999100,1,870899,8708999100,- - - - Unassembled fuel tanks; engine brackets,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870899-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,RCEP,MAP-MY-RCEP-2026-VEHICLE-FUEL-TANK-8708991100,1,870899,8708991100,- - - - Unassembled fuel tanks; engine brackets,0.04500000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-FUEL-TANK,RCEP,MAP-MY-RCEP-2026-VEHICLE-FUEL-TANK-8708992100,1,870899,8708992100,- - - - - Fuel tanks,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870899; find_item=yes
