agreement,source_extract_file,vn_hs8_code,national_tariff_code_as_stored,hs6_code,extraction_status,preferential_rate,rate_year_columns,context_snippet
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.44,8703404400,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.46 - - - - Dun --- HIT --- Motor-homes) 8703.31.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.31.51 - - - - - Loại bốn bánh chủ độn"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.45,8703404500,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.46 - - - - Dun --- HIT --- Motor-homes) 8703.31.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.31.51 - - - - - Loại bốn bánh chủ động 8703.31.59 - - - - - Loại khác - - - - Loại khác: 8703.31.91 - - - - - Xe"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.46,8703404600,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.46 - - - - Dun --- HIT --- Motor-homes) 8703.31.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.31.51 - - - - - Loại bốn bánh chủ động 8703.31.59 - - - - - Loại khác - - - - Loại khác: 8703.31.91 - - - - - Xe ba bánh 8703.31.99 - - - - - Loại khác 8703.32 - - Dung tích xi lanh trên 1."
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.47,8703404700,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.47 - - - - Dung --- HIT --- chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.31.51 - - - - - Loại bốn bánh chủ động 8703.31.59 - - - - - Loại khác - - - - Loại khác: 8703.31.91 - - - - - Xe ba bánh 8703.31.99 - - - - - Loại khác 8703.32 - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.500 cc: - - - Dạng CKD: 8703.32.11 - - - - Ô tô cứu"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.51,8703405100,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,i lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.40.51 - - - - Dung t --- HIT --- ba bánh 8703.31.99 - - - - - Loại khác 8703.32 - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.500 cc: - - - Dạng CKD: 8703.32.11 - - - - Ô tô cứu thương 8703.32.12 - - - - Ô tô tang lễ 8703.32.13 - - - - Ô tô chở phạm nhân 8703.32.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.21 - - - - - D
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.52,8703405200,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,6 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.40.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.54 - - - - Dung tích xi lan --- HIT --- 00 cc nhưng không quá 2.500 cc: - - - Dạng CKD: 8703.32.11 - - - - Ô tô cứu thương 8703.32.12 - - - - Ô tô tang lễ 8703.32.13 - - - - Ô tô chở phạm nhân 8703.32.14 - - - - Ô tô nhà ở lưu động (có nội thất đượ
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.53,8703405300,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,7 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.40.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.54 - - - - Dung tích xi lan --- HIT --- 00 cc nhưng không quá 2.500 cc: - - - Dạng CKD: 8703.32.11 - - - - Ô tô cứu thương 8703.32.12 - - - - Ô tô tang lễ 8703.32.13 - - - - Ô tô chở phạm nhân 8703.32.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.21 - -
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.54,8703405400,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.54 - - - - Dung tích xi lan --- HIT --- 00 cc nhưng không quá 2.500 cc: - - - Dạng CKD: 8703.32.11 - - - - Ô tô cứu thương 8703.32.12 - - - - Ô tô tang lễ 8703.32.13 - - - - Ô tô chở phạm nhân 8703.32.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.22 -
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.55,8703405500,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.40.55 - - - - Dung tích xi lanh --- HIT --- ương 8703.32.12 - - - - Ô tô tang lễ 8703.32.13 - - - - Ô tô chở phạm nhân 8703.32.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.23
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.56,8703405600,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.40.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.40.56 - - - - Dung tích xi lanh không quá 1.500 cc 8 --- HIT --- ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.23 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.57,8703405700,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"quá 3.000 cc 8703.40.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.40.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.40.57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 87 --- HIT --- h trên 1.500 cc nhưng không quá 1.800 cc 8703.32.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.23 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.58,8703405800,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"à ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.40.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.40.57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.40.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703. --- HIT --- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.23 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.31 - - - - - Dung tích xi lanh trên"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.61,8703406100,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.40.57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.40.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.40.61 - - - - Dung tích xi lanh không quá 1.000 cc 870 --- HIT --- cc 8703.32.23 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.32 - - - - - Dung tích xi lanh trên 1.8"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.62,8703406200,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.40.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.40.61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.62 - - - - Dung tích xi lanh trên 1.000 cc nhưng không q --- HIT --- xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.63,8703406300,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,".58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.40.61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.62 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.63 - - - - Dung --- HIT --- tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.33 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.64,8703406400,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.62 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.63 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.64 - - - --- HIT --- - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.33 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.32.34 - -"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.65,8703406500,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.63 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.65 - - - - Dung tích xi lanh trên 2.000 cc nhưng k --- HIT --- - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.33 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.32.34 - - - - - Dung tích xi lanh trên 1.500 cc"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.66,8703406600,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.65 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng kh --- HIT --- và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.32.34 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.35 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.32.41 - - - - - Dung tí"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.67,8703406700,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.65 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.67 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.68 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động - - - Ô tô khác (kể cả ô t --- HIT --- 8703.32.34 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.35 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.36 - - - - - Dung tích xi lanh trên 2.000"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.68,8703406800,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.67 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.68 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động - - - Ô tô khác (kể cả ô t --- HIT --- 8703.32.34 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.35 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.32.41 - - - - - Dung tích xi lanh trên 1.500 cc"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.71,8703407100,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"rên 3.000 cc, không phải loại bốn bánh chủ động - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.40.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.73 - - - - Dung tích xi lanh t --- HIT --- quá 1.800 cc 8703.32.42 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.43 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.72,8703407200,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.40.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.73 - - - - Dung tích xi lanh t --- HIT --- quá 1.800 cc 8703.32.42 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.43 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang lễ 8703.32.53 - - - - Ô tô chở phạm nhân 8703.32.54 - -"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.73,8703407300,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.40.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.73 - - - - Dung tích xi lanh t --- HIT --- quá 1.800 cc 8703.32.42 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.43 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang lễ 8703.32.53 - - - - Ô tô chở phạm nhân 8703.32.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.74,8703407400,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.74 - - - - Dung tích xi lanh trê --- HIT --- rên 1.800 cc nhưng không quá 2.000 cc 8703.32.43 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang lễ 8703.32.53 - - - - Ô tô chở phạm nhân 8703.32.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.61 - - - - - Dun
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.75,8703407500,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.74 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.75 - - - --- HIT --- 43 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang lễ 8703.32.53 - - - - Ô tô chở phạm nhân 8703.32.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.61 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.62 - -
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.76,8703407600,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.74 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.75 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.76 - - - - Du --- HIT --- .32.51 - - - - Ô tô cứu thương 8703.32.52 - - - - Ô tô tang lễ 8703.32.53 - - - - Ô tô chở phạm nhân 8703.32.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.61 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.62 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.77,8703407700,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.75 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.76 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.77 - - --- HIT --- ợc thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.32.61 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.62 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.63 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưn"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.81,8703408100,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"- - - Dung tích xi lanh trên 3.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.40.81 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.82 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.71 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.72 - - - - - Dung tích xi lanh trên 1.800"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.82,8703408200,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"ể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.40.81 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.82 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.71 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.72 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.73 - - - - - Dung tí"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.83,8703408300,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.40.81 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.82 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.32.71 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.72 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.73 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang"
RCEP,2023_213_214_129-2022-N_-CP_8703.txt,8703.40.84,8703408400,870340,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,81 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.82 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.84 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 --- HIT --- chủ động: 8703.32.71 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.32.72 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.32.73 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao
